active,component_name,component_version,created,cvssv3,cvssv3_score,cvssv4,cvssv4_score,cwe,date,defect_review_requested_by,defect_review_requested_by_id,description,duplicate,duplicate_finding,duplicate_finding_id,dynamic_finding,effort_for_fixing,epss_percentile,epss_score,false_p,file_path,finding_group,fix_available,has_finding_group,has_jira_configured,has_jira_group_issue,has_jira_issue,hash_code,id,impact,is_mitigated,kev_date,known_exploited,last_reviewed,last_reviewed_by,last_reviewed_by_id,last_status_update,line,mitigated,mitigated_by,mitigated_by_id,mitigation,nb_occurences,numerical_severity,out_of_scope,param,payload,pgh_event_models,pk,planned_remediation_date,planned_remediation_version,publish_date,ransomware_used,references,reporter,reporter_id,review_requested_by,review_requested_by_id,risk_accepted,sast_sink_object,sast_source_file_path,sast_source_line,sast_source_object,scanner_confidence,service,severity,severity_justification,sla_age,sla_age_days,sla_days_remaining,sla_deadline,sla_expiration_date,sla_start_date,sonarqube_issue,sonarqube_issue_id,static_finding,steps_to_reproduce,test,test_id,thread_id,title,under_defect_review,under_review,unique_id_from_tool,url,verified,violates_sla,vuln_id_from_tool,test,found_by,engagement_id,engagement,product_id,product,endpoints,vulnerability_ids,tags
True,sanitize-html,1.4.2,2025-11-03 13:39:14.110635+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,,,0,2025-11-03,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** sanitize-html is vulnerable to XSS through incomprehensive sanitization NEWLINE **Related Vulnerability Description:** `sanitize-html` prior to version 2.0.0-beta is vulnerable to Cross-site Scripting (XSS). The `sanitizeHtml()` function in `index.js` does not sanitize content when using the custom `transformTags` option, which is intended to convert attribute values into text. As a result, malicious input can be transformed into executable code. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/sanitize-html@1.4.2",False,,,False,,0.07367,0.0003,False,/juice-shop/node_modules/sanitize-html/package.json,,,False,,False,,84e1a4900136a48b7c8683e53c2ab294e785a479e5ee1e2d2ac4f66fb3257809,1259,,False,,False,2025-11-03 13:39:13.691142+00:00,Admin User (admin),1,2025-11-03 13:39:14.110617+00:00,,,,,Upgrade to version: 2.0.0-beta,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-qhxp-v273-g94h NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2019-25225 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/Checkmarx/Vulnerabilities-Proofs-of-Concept/tree/main/2019/CVE-2019-25225 NEWLINE - https://github.com/apostrophecms/sanitize-html/commit/712cb6895825c8bb6ede71a16b42bade42abcaf3 NEWLINE - https://github.com/apostrophecms/sanitize-html/issues/293 NEWLINE - https://github.com/apostrophecms/sanitize-html/pull/156,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-01,2026-02-01,,,,True,,Anchore Grype,35,0,GHSA-qhxp-v273-g94h in sanitize-html:1.4.2,False,False,,,False,,GHSA-qhxp-v273-g94h,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-qhxp-v273-g94h; CVE-2019-25225,
True,jsonwebtoken,0.1.0,2025-11-03 13:39:14.132636+00:00,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:L,6.4,,,0,2025-11-03,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** jsonwebtoken vulnerable to signature validation bypass due to insecure default algorithm in jwt.verify() NEWLINE **Related Vulnerability Description:** In versions `<=8.5.1` of `jsonwebtoken` library, lack of algorithm definition in the `jwt.verify()` function can lead to signature validation bypass due to defaulting to the `none` algorithm for signature verification. Users are affected if you do not specify algorithms in the `jwt.verify()` function. This issue has been fixed, please update to version 9.0.0 which removes the default support for the none algorithm in the `jwt.verify()` method. There will be no impact, if you update to version 9.0.0 and you don’t need to allow for the `none` algorithm. If you need 'none' algorithm, you have to explicitly specify that in `jwt.verify()` options. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/jsonwebtoken@0.1.0",False,,,False,,0.02552,0.00016,False,/juice-shop/node_modules/express-jwt/node_modules/jsonwebtoken/package.json,,,False,,False,,9236635558c960adf1cfcd56d972b41c1787b8a9367d2a7747cff02d3de49bc0,1262,,False,,False,2025-11-03 13:39:13.691142+00:00,Admin User (admin),1,2025-11-03 13:39:14.132618+00:00,,,,,Upgrade to version: 9.0.0,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-qwph-4952-7xr6 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-23540 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/auth0/node-jsonwebtoken/commit/e1fa9dcc12054a8681db4e6373da1b30cf7016e3 NEWLINE - https://github.com/auth0/node-jsonwebtoken/security/advisories/GHSA-qwph-4952-7xr6 NEWLINE - https://security.netapp.com/advisory/ntap-20240621-0007/ NEWLINE - https://github.com/auth0/node-jsonwebtoken/commit/e1fa9dcc12054a8681db4e6373da1b30cf7016e3 NEWLINE - https://github.com/auth0/node-jsonwebtoken/security/advisories/GHSA-qwph-4952-7xr6 NEWLINE - https://security.netapp.com/advisory/ntap-20240621-0007/,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-01,2026-02-01,,,,True,,Anchore Grype,35,0,GHSA-qwph-4952-7xr6 in jsonwebtoken:0.1.0,False,False,,,False,,GHSA-qwph-4952-7xr6,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-qwph-4952-7xr6; CVE-2022-23540,
True,jsonwebtoken,0.4.0,2025-11-03 13:39:14.140040+00:00,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:L,6.4,,,0,2025-11-03,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** jsonwebtoken vulnerable to signature validation bypass due to insecure default algorithm in jwt.verify() NEWLINE **Related Vulnerability Description:** In versions `<=8.5.1` of `jsonwebtoken` library, lack of algorithm definition in the `jwt.verify()` function can lead to signature validation bypass due to defaulting to the `none` algorithm for signature verification. Users are affected if you do not specify algorithms in the `jwt.verify()` function. This issue has been fixed, please update to version 9.0.0 which removes the default support for the none algorithm in the `jwt.verify()` method. There will be no impact, if you update to version 9.0.0 and you don’t need to allow for the `none` algorithm. If you need 'none' algorithm, you have to explicitly specify that in `jwt.verify()` options. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/jsonwebtoken@0.4.0",False,,,False,,0.02552,0.00016,False,/juice-shop/node_modules/jsonwebtoken/package.json,,,False,,False,,7c1c94e82c84ef70c99dd823f709522bec1e0289af8ee0408a3e2e9fa11b8c72,1263,,False,,False,2025-11-03 13:39:13.691142+00:00,Admin User (admin),1,2025-11-03 13:39:14.140021+00:00,,,,,Upgrade to version: 9.0.0,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-qwph-4952-7xr6 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-23540 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/auth0/node-jsonwebtoken/commit/e1fa9dcc12054a8681db4e6373da1b30cf7016e3 NEWLINE - https://github.com/auth0/node-jsonwebtoken/security/advisories/GHSA-qwph-4952-7xr6 NEWLINE - https://security.netapp.com/advisory/ntap-20240621-0007/ NEWLINE - https://github.com/auth0/node-jsonwebtoken/commit/e1fa9dcc12054a8681db4e6373da1b30cf7016e3 NEWLINE - https://github.com/auth0/node-jsonwebtoken/security/advisories/GHSA-qwph-4952-7xr6 NEWLINE - https://security.netapp.com/advisory/ntap-20240621-0007/,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-01,2026-02-01,,,,True,,Anchore Grype,35,0,GHSA-qwph-4952-7xr6 in jsonwebtoken:0.4.0,False,False,,,False,,GHSA-qwph-4952-7xr6,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-qwph-4952-7xr6; CVE-2022-23540,
True,libc6,2.36-9+deb12u10,2025-11-03 13:39:14.162733+00:00,,,,,0,2025-11-03,,,**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** The regcomp function in the GNU C library version from 2.4 to 2.41 is  subject to a double free if some previous allocation fails. It can be  accomplished either by a malloc failure or by using an interposed malloc  that injects random malloc failures. The double free can allow buffer  manipulation depending of how the regex is constructed. This issue  affects all architectures and ABIs supported by the GNU C library. NEWLINE **Related Vulnerability Description:** The regcomp function in the GNU C library version from 2.4 to 2.41 is  NEWLINE subject to a double free if some previous allocation fails. It can be  NEWLINE accomplished either by a malloc failure or by using an interposed malloc NEWLINE  that injects random malloc failures. The double free can allow buffer  NEWLINE manipulation depending of how the regex is constructed. This issue  NEWLINE affects all architectures and ABIs supported by the GNU C library. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libc6@2.36-9%2Bdeb12u10?arch=arm64&distro=debian-12&upstream=glibc,False,,,False,,0.00512,8e-05,False,/var/lib/dpkg/status.d/libc6,,,False,,False,,ec15983fc9edc212c78e0f92d75d5c2375fa0089450a3e7a2a5095a795ae1d60,1266,,False,,False,2025-11-03 13:39:13.691142+00:00,Admin User (admin),1,2025-11-03 13:39:14.162711+00:00,,,,,Upgrade to version: 2.36-9+deb12u13,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2025-8058 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-8058 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=33185 NEWLINE - https://sourceware.org/git/?p=glibc.git;a=commit;h=3ff17af18c38727b88d9115e536c069e6b5d601f,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-02-01,2026-02-01,,,,True,,Anchore Grype,35,0,CVE-2025-8058 in libc6:2.36-9+deb12u10,False,False,,,False,,CVE-2025-8058,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2025-8058,
True,cookie,0.4.2,2025-11-03 13:39:12.574419+00:00,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N,3.7,,,74,2025-11-03,,,"cookie: cookie accepts cookie name, path, and domain with out of bounds characters NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 0.7.0 NEWLINE  NEWLINE cookie is a basic HTTP cookie parser and serializer for HTTP servers. The cookie name could be used to set other fields of the cookie, resulting in an unexpected cookie value. A similar escape can be used for path and domain, which could be abused to alter other fields of the cookie. Upgrade to 0.7.0, which updates the validation for name, path, and domain. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/engine.io/node_modules/cookie/package.json,,True,False,,False,,6bf5321f8938f076875b6b60beb398b2360f3887e20cec83824977d8b202d77d,1135,fixed,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.574401+00:00,,,,,0.7.0,,S3,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2024-47764 NEWLINE https://github.com/jshttp/cookie NEWLINE https://github.com/jshttp/cookie/commit/e10042845354fea83bd8f34af72475eed1dadf5c NEWLINE https://github.com/jshttp/cookie/pull/167 NEWLINE https://github.com/jshttp/cookie/security/advisories/GHSA-pxg6-pf52-xh8x NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2024-47764 NEWLINE https://www.cve.org/CVERecord?id=CVE-2024-47764,Admin User (admin),1,,,False,,,,,,,Low,,,120,120,2026-03-03,2026-03-03,,,,True,,Trivy Scan,33,0,CVE-2024-47764 Cookie 0.4.2,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2024-47764,
True,,,2025-11-03 13:39:13.086957+00:00,,,,,0,2025-09-29,,,Detects DNS Rebinding attacks by checking if the DNS response contains a private IPv4 or IPv6 address. NEWLINE  NEWLINE **Results:** NEWLINE 127.0.0.1,False,,,True,,,,False,,,,False,,False,,9826e66a58c976ef6a1dabf8b15b7552de1eca320f048d402368a950884e2985,1192,,False,,False,2025-11-03 13:39:13.068777+00:00,Admin User (admin),1,2025-11-03 13:39:13.086937+00:00,,,,,,1,S3,False,,,,,,,,False,https://capec.mitre.org/data/definitions/275.html NEWLINE https://payatu.com/blog/dns-rebinding/ NEWLINE https://heimdalsecurity.com/blog/dns-rebinding/,Admin User (admin),1,,,False,,,,,,,Low,,35,85,85,2026-01-27,2026-01-27,,,,False,,Nuclei Scan,34,0,DNS Rebinding Attack,False,False,,,False,,dns-rebinding,,Nuclei Scan,1,Labs Security Testing,1,Juice Shop,localhost,,
True,libssl3,3.0.17-1~deb12u2,2025-11-03 13:39:12.540375+00:00,,,,,385,2025-11-03,,,"OpenSSL 3.0.0 through 3.3.2 on the PowerPC architecture is vulnerable  ... NEWLINE **Target:** bkimminich/juice-shop:v19.0.0 (debian 12.11) NEWLINE **Type:** debian NEWLINE **Fixed version:**  NEWLINE  NEWLINE OpenSSL 3.0.0 through 3.3.2 on the PowerPC architecture is vulnerable to a Minerva attack, exploitable by measuring the time of signing of random messages using the EVP_DigestSign API, and then using the private key to extract the K value (nonce) from the signatures. Next, based on the bit size of the extracted nonce, one can compare the signing time of full-sized nonces to signatures that used smaller nonces, via statistical tests. There is a side-channel in the P-364 curve that allows private key extraction (also, there is a dependency between the bit size of K and the size of the side channel). NOTE: This CVE is disputed because the OpenSSL security policy explicitly notes that any side channels which require same physical system to be detected are outside of the threat model for the software. The timing signal is so small that it is infeasible to be detected without having the attacking process running on the same physical system. NEWLINE ",False,,,False,,,,False,bkimminich/juice-shop:v19.0.0 (debian 12.11),,False,False,,False,,eaff3e868c4b88d6d20594ca26e6318bdf3424cb891451825e207f50bae68b7e,1130,affected,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.540357+00:00,,,,,,,S3,False,,,,,,,,False,https://github.com/openssl/openssl/issues/24253 NEWLINE https://minerva.crocs.fi.muni.cz NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-27587,Admin User (admin),1,,,False,,,,,,,Low,,,120,120,2026-03-03,2026-03-03,,,,True,,Trivy Scan,33,0,CVE-2025-27587 Libssl3 3.0.17-1~deb12u2,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2025-27587,
True,messageformat,2.3.0,2025-11-03 13:39:12.758789+00:00,,,,,0,2025-11-03,,,"messageformat has a prototype pollution vulnerability NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 3.0.0-beta.0 NEWLINE  NEWLINE The messageformat package, an implementation of the Unicode MessageFormat 2 specification for JavaScript, is vulnerable to prototype pollution due to improper handling of message key paths in versions prior to 2.3.0. The flaw arises when processing nested message keys containing special characters (e.g., __proto__ ), which can lead to unintended modification of the JavaScript Object prototype. This vulnerability may allow a remote attacker to inject properties into the global object prototype via specially crafted message input, potentially causing denial of service or other undefined behaviors in applications using the affected component. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/messageformat/package.json,,True,False,,False,,a33eb882b15a486f88ddeff196ca61f68152e04b003ebab06b5503d0b394cef6,1161,fixed,False,,False,2025-11-03 13:39:12.388019+00:00,Admin User (admin),1,2025-11-03 13:39:12.758770+00:00,,,,,3.0.0-beta.0,,S3,False,,,,,,,,False,https://github.com/messageformat/messageformat NEWLINE https://github.com/messageformat/messageformat/issues/452 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2025-57349,Admin User (admin),1,,,False,,,,,,,Low,,,120,120,2026-03-03,2026-03-03,,,,True,,Trivy Scan,33,0,CVE-2025-57349 Messageformat 2.3.0,False,False,,,True,,,,Trivy Scan,1,Labs Security Testing,1,Juice Shop,,CVE-2025-57349,
True,cookie,0.4.2,2025-11-03 13:39:14.081608+00:00,,,,,0,2025-11-03,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** cookie accepts cookie name, path, and domain with out of bounds characters NEWLINE **Related Vulnerability Description:** cookie is a basic HTTP cookie parser and serializer for HTTP servers. The cookie name could be used to set other fields of the cookie, resulting in an unexpected cookie value. A similar escape can be used for path and domain, which could be abused to alter other fields of the cookie. Upgrade to 0.7.0, which updates the validation for name, path, and domain. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/cookie@0.4.2",False,,,False,,0.21731,0.00069,False,/juice-shop/node_modules/engine.io/node_modules/cookie/package.json,,,False,,False,,c9e5724d6b4968eeb6add0dbaabcc3145343d96945d2fdf4bf58b17c97bd228b,1255,,False,,False,2025-11-03 13:39:13.691142+00:00,Admin User (admin),1,2025-11-03 13:39:14.081590+00:00,,,,,Upgrade to version: 0.7.0,1,S3,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-pxg6-pf52-xh8x NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2024-47764 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/jshttp/cookie/commit/e10042845354fea83bd8f34af72475eed1dadf5c NEWLINE - https://github.com/jshttp/cookie/pull/167 NEWLINE - https://github.com/jshttp/cookie/security/advisories/GHSA-pxg6-pf52-xh8x,Admin User (admin),1,,,False,,,,,,,Low,,,120,120,2026-03-03,2026-03-03,,,,True,,Anchore Grype,35,0,GHSA-pxg6-pf52-xh8x in cookie:0.4.2,False,False,,,False,,GHSA-pxg6-pf52-xh8x,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-pxg6-pf52-xh8x; CVE-2024-47764,
True,,,2025-11-03 13:39:13.134693+00:00,,,,,0,2025-09-29,,, NEWLINE **Results:** NEWLINE /ftp,False,,,True,,,,False,,,,False,,False,,82253ed7ea3ffd443b1feddd87494680ed21d950ac320e9e35447f0211c22d0b,1195,,False,,False,2025-11-03 13:39:13.068777+00:00,Admin User (admin),1,2025-11-03 13:39:13.134676+00:00,,,,,,1,S4,False,,,,,,,,False,,Admin User (admin),1,,,False,,,,,,,Info,,35,,,,,,,,False,"curl command to reproduce the request: NEWLINE `curl -X 'GET' -d '' -H 'Accept: */*' -H 'Accept-Language: en' -H 'User-Agent: Mozilla/5.0 (Knoppix; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36' 'http://localhost:3000/robots.txt'`",Nuclei Scan,34,0,robots.txt Endpoint Prober,False,False,,,False,,robots-txt-endpoint,,Nuclei Scan,1,Labs Security Testing,1,Juice Shop,http://localhost:3000/robots.txt,,
True,libgcc-s1,12.2.0-14+deb12u1,2025-11-03 13:39:14.185510+00:00,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,5.5,,,0,2025-11-03,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** libiberty/rust-demangle.c in GNU GCC 11.2 allows stack consumption in demangle_const, as demonstrated by nm-new. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libgcc-s1@12.2.0-14%2Bdeb12u1?arch=arm64&distro=debian-12&upstream=gcc-12",False,,,False,,0.15839,0.00051,False,/var/lib/dpkg/status.d/libgcc-s1,,,False,,False,,488483a10a9f2f3531b0771fccecc195ea3e05997bcf517be3de92865191d7e2,1269,,False,,False,2025-11-03 13:39:13.691142+00:00,Admin User (admin),1,2025-11-03 13:39:14.185489+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2022-27943 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-27943 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://gcc.gnu.org/bugzilla/show_bug.cgi?id=105039 NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/H424YXGW7OKXS2NCAP35OP6Y4P4AW6VG/ NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=28995 NEWLINE - https://gcc.gnu.org/bugzilla/show_bug.cgi?id=105039 NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/H424YXGW7OKXS2NCAP35OP6Y4P4AW6VG/ NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=28995,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,35,0,CVE-2022-27943 in libgcc-s1:12.2.0-14+deb12u1,False,False,,,False,,CVE-2022-27943,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2022-27943,
True,,,2025-11-03 13:39:13.458507+00:00,,,,,0,2025-09-29,,,,False,,,True,,,,False,,,,False,,False,,5a266202dd35ebf97867fab7d25b8826e72e8e70ffad05782318befae3f1616c,1207,,False,,False,2025-11-03 13:39:13.068777+00:00,Admin User (admin),1,2025-11-03 13:39:13.458489+00:00,,,,,,1,S4,False,,,,,,,,False,,Admin User (admin),1,,,False,,,,,,,Info,,35,,,,,,,,False,"curl command to reproduce the request: NEWLINE `curl -X 'GET' -d '' -H 'Accept: */*' -H 'Accept-Language: en' -H 'User-Agent: Mozilla/5.0 (Macintosh, Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15' 'http://localhost:3000'`",Nuclei Scan,34,0,OWASP Juice Shop,False,False,,,False,,owasp-juice-shop-detect,,Nuclei Scan,1,Labs Security Testing,1,Juice Shop,http://localhost:3000,,
True,clear-site-data,,2025-11-03 13:39:13.324516+00:00,,,,,0,2025-09-29,,,This template searches for missing HTTP security headers. The impact of these missing headers can vary. NEWLINE ,False,,,True,,,,False,,,,False,,False,,fbb319a4365bcc0bbe490b377cacbc38daad68f4aabf55aa6073f52056a63e2c,1203,,False,,False,2025-11-03 13:39:13.068777+00:00,Admin User (admin),1,2025-11-03 13:39:13.324498+00:00,,,,,,1,S4,False,,,,,,,,False,,Admin User (admin),1,,,False,,,,,,,Info,,35,,,,,,,,False,"curl command to reproduce the request: NEWLINE `curl -X 'GET' -d '' -H 'Accept: */*' -H 'Accept-Language: en' -H 'User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3' 'http://localhost:3000'`",Nuclei Scan,34,0,HTTP Missing Security Headers,False,False,,,False,,http-missing-security-headers,,Nuclei Scan,1,Labs Security Testing,1,Juice Shop,http://localhost:3000,,
True,permissions-policy,,2025-11-03 13:39:13.308931+00:00,,,,,0,2025-09-29,,,This template searches for missing HTTP security headers. The impact of these missing headers can vary. NEWLINE ,False,,,True,,,,False,,,,False,,False,,feafcb7cdaa75c6ac605c399d08ef67cf405af71d0a9c49150dc9f8cafa6119c,1202,,False,,False,2025-11-03 13:39:13.068777+00:00,Admin User (admin),1,2025-11-03 13:39:13.308912+00:00,,,,,,1,S4,False,,,,,,,,False,,Admin User (admin),1,,,False,,,,,,,Info,,35,,,,,,,,False,"curl command to reproduce the request: NEWLINE `curl -X 'GET' -d '' -H 'Accept: */*' -H 'Accept-Language: en' -H 'User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.3' 'http://localhost:3000'`",Nuclei Scan,34,0,HTTP Missing Security Headers,False,False,,,False,,http-missing-security-headers,,Nuclei Scan,1,Labs Security Testing,1,Juice Shop,http://localhost:3000,,
True,,,2025-11-03 13:39:13.438708+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:L/A:N,7.2,,,79,2025-09-29,,,Identifies the use of JavaScript addEventListener calls in the DOM. NEWLINE ,False,,,True,,,,False,,,,False,,False,,7b5fc473ea2d47a827ea91b5f69181d8db0daeda4ffcb8c8cf6831c25f55037d,1206,,False,,False,2025-11-03 13:39:13.068777+00:00,Admin User (admin),1,2025-11-03 13:39:13.438688+00:00,,,,,,1,S4,False,,,,,,,,False,https://portswigger.net/web-security/dom-based/controlling-the-web-message-source,Admin User (admin),1,,,False,,,,,,,Info,,35,,,,,,,,False,"curl command to reproduce the request: NEWLINE `curl -X 'GET' -d '' -H 'Accept: */*' -H 'Accept-Language: en' -H 'User-Agent: Mozilla/5.0 (Macintosh, Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15' 'http://localhost:3000'`",Nuclei Scan,34,0,Add DOM EventListener - Detection,False,False,,,False,,addeventlistener-detect,,Nuclei Scan,1,Labs Security Testing,1,Juice Shop,http://localhost:3000,,
True,,,2025-11-03 13:39:13.421200+00:00,,,,,0,2025-09-29,,,,False,,,True,,,,False,,,,False,,False,,6a2563bb85289e8fb4ceac4e92ff65018e170cc8359c228541548520fa63beb2,1205,,False,,False,2025-11-03 13:39:13.068777+00:00,Admin User (admin),1,2025-11-03 13:39:13.421127+00:00,,,,,,1,S4,False,,,,,,,,False,,Admin User (admin),1,,,False,,,,,,,Info,,35,,,,,,,,False,"curl command to reproduce the request: NEWLINE `curl -X 'GET' -d '' -H 'Accept: */*' -H 'Accept-Language: en' -H 'User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Mobile/15E148 Safari/604.1' 'http://localhost:3000/robots.txt'`",Nuclei Scan,34,0,robots.txt File,False,False,,,False,,robots-txt,,Nuclei Scan,1,Labs Security Testing,1,Juice Shop,http://localhost:3000/robots.txt,,
True,libc6,2.36-9+deb12u10,2025-11-03 13:39:14.046329+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,,,0,2025-11-03,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** GNU Libc current is affected by: Re-mapping current loaded library with malicious ELF file. The impact is: In worst case attacker may evaluate privileges. The component is: libld. The attack vector is: Attacker sends 2 ELF files to victim and asks to run ldd on it. ldd execute code. NOTE: Upstream comments indicate ""this is being treated as a non-security bug and no real threat. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libc6@2.36-9%2Bdeb12u10?arch=arm64&distro=debian-12&upstream=glibc",False,,,False,,0.71739,0.00722,False,/var/lib/dpkg/status.d/libc6,,,False,,False,,4901c40f3ef4fbc8204124793420aed5d72041d343238e2fd695e44a08972a65,1250,,False,,False,2025-11-03 13:39:13.691142+00:00,Admin User (admin),1,2025-11-03 13:39:14.046301+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2019-1010023 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2019-1010023 NEWLINE **Related Vulnerability URLs:** NEWLINE - http://www.securityfocus.com/bid/109167 NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=22851 NEWLINE - https://support.f5.com/csp/article/K11932200?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE - https://ubuntu.com/security/CVE-2019-1010023 NEWLINE - http://www.securityfocus.com/bid/109167 NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=22851 NEWLINE - https://support.f5.com/csp/article/K11932200?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE - https://ubuntu.com/security/CVE-2019-1010023,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,35,0,CVE-2019-1010023 in libc6:2.36-9+deb12u10,False,False,,,False,,CVE-2019-1010023,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2019-1010023,
